Confidence,SKU,Item Name,Category,Current Measure Type,Current Base UOM,Recommended Measure Type,Recommended Base UOM,Pack Analysis,Industry Standard,Reasoning
"HIGH","IT933301","Salame, Chorizo Pamplona 1lb","meat","Each","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","UNA01","Unagi (BBQ Eel) 5.8oz","seafood","Each","lb","Each","ea","Pack: 1x 5.8oz = 5.8oz total. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Pack: 1x 5.8oz = 5.8oz total. Weight-based."
"HIGH","FDGENORANGE","Orange Juice - 100% Cold Pressed (3L)","food","Each","ea","Volume","oz","Pack: 1x 3l. Volume accumulates to 3. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 3l. Volume accumulates to 3. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","CHEESEMOZZLB","Mozzarella Cheese (lb)","food","Each","ea","Volume","oz","Pack: 1x 750ml. Volume accumulates to 750. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 750. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT10706015","Bluenose Filet, Skin On 1lb","seafood","Each","lb","Each","ea","Single unit of 1lb. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Single unit of 1lb. Weight-based."
"HIGH","AB85695P","Beef Strip Loin, Westholme 1lb","meat","Each","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","LOBS10","Lobster Meat, Can 1lb","seafood","Each","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","FDGENPINEAP","Pineapple Juice - 100% Cold Pressed (3L)","food","Each","ea","Volume","oz","Pack: 1x 3l. Volume accumulates to 3. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 3l. Volume accumulates to 3. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT003500901","Veal Shank Bone 1lb","meat","Each","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT16840","Distilled Vinegar 1gal","grocery","Each","oz","Volume","oz","Pack: 4x 1gal. Volume accumulates to 512. Volume-based.","Industry standard: Liquid pantry items tracked by volume","✅ Pack analysis: Pack: 4x 1gal. Volume accumulates to 512. Volume-based. | ⚠️  Industry standard: Industry standard: Liquid pantry items tracked by volume"
"HIGH","FDGENGRAPEF","Grapefruit Juice - 100% Cold Pressed (3L)","food","Each","ea","Volume","oz","Pack: 1x 3l. Volume accumulates to 3. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 3l. Volume accumulates to 3. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDGENLIMEJU","Lime Juice (10L Bag-in-Box)","food","Each","ea","Volume","oz","Pack: 1x 10l. Volume accumulates to 10. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 10l. Volume accumulates to 10. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","GRGENRICEBR","Rice Bran Oil 35lb","grocery","Each","oz","Weight","lb","Single unit of 35lb. Weight-based.","Industry standard: Liquid pantry items tracked by volume","✅ Pack analysis: Single unit of 35lb. Weight-based. | ⚠️  Industry standard: Industry standard: Liquid pantry items tracked by volume"
"HIGH","FDCHEMINTFR","Mint Fresh 1# LB","food","Each","ea","Weight","lb","Pack: 1x 1lb = 1lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 1lb = 1lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDTHEWALNUT","Walnut Halves Pitt #7 (1/5 lb Box)","food","Each","ea","Weight","lb","Pack: 1x 5lb = 5lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 5lb = 5lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","MTALLUSDABE","Usda Beef Tenderloin Psmo 4 PC 28#","meat","Each","lb","Weight","lb","Pack: 1x 28lb = 28lb total. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack: 1x 28lb = 28lb total. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","MTALLWAGYUB","Wagyu 4/5 Beef Striploin 3 PC 42# CS Westholme","meat","Each","lb","Weight","lb","Pack: 1x 42lb = 42lb total. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack: 1x 42lb = 42lb total. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","DYGENCHSPAR","CHS Parmesan Grated 1/5 LB PC (4 PER CS) Pi#: 5","dairy","Each","ea","Weight","lb","Pack: 1x 5lb = 5lb total. Weight-based.","Industry standard: Containerized dairy tracked by unit","✅ Pack analysis: Pack: 1x 5lb = 5lb total. Weight-based. | ⚠️  Industry standard: Industry standard: Containerized dairy tracked by unit"
"HIGH","IT1106047","Badger Bevs Ginger Ale 250ml","non_alcoholic_beverage","Each","ea","Volume","oz","Pack: 24x 250ml. Volume accumulates to 202.884. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 24x 250ml. Volume accumulates to 202.884. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDCHESUMACG","Sumac Ground JAR 1.5# EA","food","Each","ea","Weight","lb","Pack: 1x 1.5lb = 1.5lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 1.5lb = 1.5lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT198448","Angostura, Orange Bitters 4fl.oz","bar_consumables","Each","ea","Weight","lb","Pack: 1x 4oz = 4oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 4oz = 4oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT102235","BIB - Sprite 2.5gal","bar_consumables","Each","ea","Volume","oz","Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 2.5gal. Volume accumulates to 320. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","LIDFLAT16OZ","Flat Lid 16oz","packaging","Each","ea","Weight","lb","Pack: 1x 16oz = 16oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 16oz = 16oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","CUPPET16OZ","PET Cup 16oz","packaging","Each","ea","Weight","lb","Pack: 1x 16oz = 16oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 16oz = 16oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","MTCHECHICKE","Chicken Whole Unbagged 3.5-4lb 1/12 CT","meat","Each","lb","Each","ea","Pack contains 12 units. Count-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack contains 12 units. Count-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","76634","San Pellegrino 1L","beverage","Volume","oz","Each","ea","Packaged volume items (12 containers). Count-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Packaged volume items (12 containers). Count-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","DYGENMILKWH","Milk Whole | OAK Farms 4/1 GL","dairy","Each","gal","Volume","gal","Pack contains 1 units. Count-based.","Industry standard: Liquid dairy tracked by volume","✅ Industry standard: Industry standard: Liquid dairy tracked by volume | ⚠️  Pack analysis: Pack contains 1 units. Count-based."
"HIGH","MTALLALLENB","Allen Brothers Ground Beef CBS Patty 4 OZ 12#","meat","Each","lb","Each","ea","Pack: 1x 4oz = 4oz total. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Pack: 1x 4oz = 4oz total. Weight-based."
"HIGH","MTGENABABEE","ABA Beef DA KC Strip Stk B/in 18 Oz 10 Pc 11.25#","meat","Each","lb","Each","ea","Pack: 1x 18oz = 18oz total. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Pack: 1x 18oz = 18oz total. Weight-based."
"HIGH","MTCHEABAGRO","ABA Ground Beef Chuck Blend 1/2 LB","meat","Each","lb","Weight","lb","Pack: 1x 2lb = 2lb total. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Pack: 1x 2lb = 2lb total. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","IT20112","Matsuri Koshihikari Rice 40lb","grocery","Each","lb","Weight","lb","Single unit of 40lb. Weight-based.","Industry standard: Bulk dry goods tracked by weight","✅ Industry standard: Industry standard: Bulk dry goods tracked by weight | ⚠️  Pack analysis: Single unit of 40lb. Weight-based."
"HIGH","0022016-01","Chicken- 8OZ SPLIT ROCKY 1lb","meat","Volume","lb","Each","ea","Single unit of 1lb. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Single unit of 1lb. Weight-based."
"HIGH","IT1296953","Acqua Panna 250ml","non_alcoholic_beverage","Each","ea","Volume","oz","Pack: 24x 250ml. Volume accumulates to 202.884. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 24x 250ml. Volume accumulates to 202.884. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","11238503","Dover Sole 1lb","seafood","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","STRAWPAPER8IN","Paper Straw 8in","packaging","Each","ea","Volume","oz","Pack: 1x 750ml. Volume accumulates to 750. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 750ml. Volume accumulates to 750. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","ITGENHORSER","Horseradish Sauce 4/1 GAL","pantry","Each","oz","Each","ea","Packaged volume items (4 containers). Count-based.","Industry standard: Liquid pantry items tracked by volume","✅ Pack analysis: Packaged volume items (4 containers). Count-based. | ⚠️  Industry standard: Industry standard: Liquid pantry items tracked by volume"
"HIGH","IT001309401","Pork Chorizo 1lb","meat","Each","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
"HIGH","MTALLPORKCH","Pork Chop DA Porterhouse 16 OZ Duroc 12 PC 12# Frozen","meat","Each","lb","Each","ea","Pack: 1x 16oz = 16oz total. Weight-based.","Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight","✅ Industry standard: Industry standard: Pre-portioned proteins tracked by count, recipes use count or weight | ⚠️  Pack analysis: Pack: 1x 16oz = 16oz total. Weight-based."
"HIGH","IT20018","Chanterelle Mushrooms 5lb","produce","Each","ea","Weight","lb","Single unit of 5lb. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Single unit of 5lb. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDALLVEALMI","Veal Mixed Bones 50# CS FRZ","food","Each","ea","Weight","lb","Pack: 1x 50lb = 50lb total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 50lb = 50lb total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDCHESPCOLD","SPC OLD BAY Seasoning 12/16 OZ","food","Each","ea","Weight","lb","Pack: 12x 16oz = 192oz total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 12x 16oz = 192oz total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","FDCHECORNIC","Cornichon 4.2kg EA","food","Each","ea","Weight","lb","Pack: 1x 4.2kg = 4.2kg total. Weight-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 4.2kg = 4.2kg total. Weight-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","BARC000009","Blackberry Syrup 0.5gal","bar_consumables","Each","ea","Volume","oz","Pack: 1x 0.5gal. Volume accumulates to 64. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 0.5gal. Volume accumulates to 64. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","IT1744","Apple Cider Juice 1gal","non_alcoholic_beverage","Each","ea","Volume","oz","Pack: 1x 1gal. Volume accumulates to 128. Volume-based.","Default: Most food items tracked by unit with weight conversion","✅ Pack analysis: Pack: 1x 1gal. Volume accumulates to 128. Volume-based. | ⚠️  Industry standard: Default: Most food items tracked by unit with weight conversion"
"HIGH","0041672-01","New York Steak, Prime 1lb","meat","Volume","lb","Weight","lb","Single unit of 1lb. Weight-based.","Industry standard: Bulk protein tracked by weight","✅ Pack analysis: Single unit of 1lb. Weight-based. | ⚠️  Industry standard: Industry standard: Bulk protein tracked by weight"
